Code	用户提示信息（医生、技师）	英文	Severity	Software Recoverable	上传至远程平台	服务提示报错信息	服务提示解决措施	报错子部件	服务提示解决措施--改进	Unnamed: 10
0x1F0103F7	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0103F8	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0103F9	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0103FA	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F010406	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, 数据反馈缓冲溢出	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F010407	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer时间过短	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0107CF	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, 其他错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F0	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F1	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F2	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F3	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F4	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer缓冲为空	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F5	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer缓冲为满	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F6	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, etimer status错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F7	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F8	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203F9	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F0203FA	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, cmd数据包错误	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
0x1F020406	谱仪错误，重启系统，若问题未能解决请联系服务工程师	Spectromter error. Restart the system or contact the service engineer	Error	No	Yes	GA_DGCU报错, 数据反馈缓冲溢出	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	GA_DGCU	1.重启系统  2.请检查Neubin软件或序列是否最新版本，是否有patch改动，如异常请使用已发布正式软件版本  3.请检查DGCU固件是否最新版本，如不是最新版本，更新固件版本 	
